1609,2264,91,46
1610,434,78,44
1611,2274,92,46
1612,1256,95,46
1613,474,82,44
1614,1306,92,46
1615,908,79,46
1616,490,80,46
1617,2764,87,44
1618,2310,111,46
1619,862,91,46
1620,276,78,46
1621,2420,81,46
1622,1938,81,42
1623,1588,105,44
1624,782,91,46
1625,2954,93,46
1626,1112,101,46
1627,2474,89,44
1628,2320,102,44
1629,480,95,46
1630,678,103,44
1631,1642,79,42
1632,1834,93,46
1633,328,97,46
1634,1506,92,46
1635,1474,93,46
1636,1422,99,46
1637,2468,96,44
1638,966,84,44
1639,1462,93,46
1640,2816,97,42
1641,832,94,44
1642,172,99,44
1643,782,81,46
1644,2198,77,46
1645,3308,86,46
1646,2446,96,46
1647,154,90,42
1648,3176,90,46
1649,166,96,42
1650,2144,104,44
1651,170,98,44
1652,818,88,46
1653,452,79,46
1654,2950,94,44
1655,3166,100,46
1656,646,89,46
1657,810,90,44
1658,996,87,44
1659,1702,68,44
1660,1662,90,46
1661,3194,91,46
1662,2528,85,46
1663,2176,96,42
1664,3202,109,46
1665,2696,98,42
1666,2836,90,44
1667,3002,90,44
1668,2386,99,42
1669,3172,103,46
1670,2870,90,46
1671,720,100,44
1672,2706,86,44
1673,642,90,44
1674,2340,83,42
1675,816,105,46
1676,1514,99,46
1677,352,89,46
1678,2872,99,44
1679,2186,96,46
1680,2920,90,46
1681,160,93,44
1682,748,110,46
1683,818,102,42
1684,1438,89,46
1685,3090,95,44
1686,2898,100,46
1687,1510,89,44
1688,1170,93,46
1689,3396,88,46
1690,2856,98,46
1691,3400,117,46
1692,3254,81,44
1693,346,103,46
1694,2266,88,46
1695,1914,98,44
1696,2198,81,44
1697,730,104,46
1698,2070,99,44
1699,156,91,44
1700,2884,96,44
1701,188,107,44
1702,182,104,44
1703,314,81,44
1704,1360,86,44
1705,2516,100,46
1706,2110,97,44
1707,386,107,44
1708,3262,95,44
1709,2380,94,46
1710,340,99,46
1711,1848,78,44
1712,3272,88,46
1713,1926,108,46
1714,1748,96,46
1715,3448,107,44
1716,1542,74,44
1717,2010,74,44
1718,886,92,46
1719,558,101,46
1720,1518,86,44
1721,902,89,46
1722,2646,93,46
1723,1058,105,46
1724,2554,106,46
1725,692,108,46
1726,3102,103,46
1727,2906,106,44
1728,1588,80,46
1729,1916,88,44
1730,886,96,46
1731,514,89,42
1732,764,108,44
1733,2232,107,46
1734,1176,90,46
1735,2328,105,46
1736,3490,105,46
1737,178,102,44
1738,856,95,46
1739,2312,105,44
1740,3172,103,42
1741,312,78,44
1742,2442,97,46
1743,2420,94,44
1744,704,97,46
1745,1430,78,44
1746,2098,80,46
1747,3038,112,46
1748,354,97,44
1749,2776,91,44
1750,3518,97,46
1751,1398,91,46
1752,944,101,46
1753,3168,69,42
1754,2678,95,46
1755,1066,100,46
1756,2314,94,46
1757,904,103,46
1758,2142,91,46
1759,1394,88,44
1760,722,84,46
1761,3364,95,46
1762,2270,96,46
1763,3544,90,46
1764,1184,80,46
1765,822,92,46
1766,302,91,46
1767,2200,106,46
1768,1280,118,46
1769,340,104,44
1770,1968,103,46
1771,1742,112,46
1772,732,96,46
1773,2678,102,46
1774,2844,94,44
1775,2702,96,46
1776,3186,102,46
1777,3076,102,46
1778,2310,100,46
1779,1448,102,44
1780,1792,96,46
1781,874,105,46
1782,1084,101,46
1783,202,114,44
1784,3402,98,46
1785,2780,80,46
1786,932,104,46
1787,410,109,46
1788,170,98,44
1789,2486,91,46
1790,3598,108,46
1791,3216,99,46
1792,1272,92,46
1793,488,102,46
1794,2886,94,46
1795,2706,112,46
1796,3610,107,46
1797,2352,96,44
1798,166,96,44
1799,2188,94,46
1800,2696,103,44
1801,2262,93,46
1802,180,103,44
1803,864,108,46
1804,1878,104,46
1805,2910,109,46
1806,2060,109,46
1807,2356,82,44
1808,590,110,46
1809,3294,92,46
1810,3268,119,46
1811,140,83,42
1812,1844,90,46
1813,564,108,46
1814,2532,87,46
1815,2396,108,44
1816,1430,105,46
1817,2062,109,46
1818,326,90,46
1819,1248,92,44
1820,3480,87,46
1821,1324,114,46
1822,3272,95,46
1823,3664,100,46
1824,2574,91,46
1825,2404,105,46
1826,3110,98,46
1827,2020,94,46
1828,3286,112,46
1829,1584,90,46
1830,534,92,46
1831,2286,112,46
1832,722,100,46
1833,1464,96,46
1834,2934,90,44
1835,2014,103,46
1836,3138,103,46
1837,588,109,46
1838,188,107,44
1839,2382,77,44
1840,1284,107,44
1841,2664,105,46
1842,218,122,44
1843,3522,102,46
1844,1484,99,46
1845,2188,95,46
1846,770,100,46
1847,2860,96,46
1848,1292,97,46
1849,3186,99,46
1850,946,106,46
1851,548,82,46
1852,2646,98,44
1853,1544,105,46
1854,3726,109,46
1855,2596,105,46
1856,2964,94,46
1857,1730,117,44
1858,762,105,46
1859,1268,88,46
1860,162,94,44
1861,2590,113,46
1862,2596,98,46
1863,1728,108,46
1864,2218,92,46
1865,3748,104,46
1866,3594,103,46
1867,2064,95,46
1868,2632,102,46
1869,1050,95,46
1870,1634,102,46
1871,1198,111,46
1872,696,102,46
1873,2400,89,44
1874,3766,115,46
1875,1470,102,46
1876,2834,101,46
1877,2548,98,46
1878,3602,92,46
1879,940,104,46
1880,362,96,46
1881,3604,124,44
1882,2838,109,42
1883,3784,100,46
1884,396,112,46
1885,1002,99,46
1886,760,106,46
1887,2448,95,46
1888,1476,104,46
1889,1866,115,46
1890,3626,107,46
1891,368,96,46
1892,3584,117,46
1893,2018,87,46
1894,3806,93,46
1895,1238,124,44
1896,776,112,46
1897,1730,107,46
1898,1934,97,46
1899,566,110,46
1900,2502,107,46
1901,1364,112,46
1902,358,105,44
1903,178,102,42
1904,2288,134,46
1905,438,116,46
1906,162,94,44
1907,3346,108,46
1908,958,105,44
1909,3206,107,46
1910,828,136,46
1911,520,97,46
1912,1932,97,44
1913,1516,107,46
1914,1414,108,46
1915,2634,85,46
1916,1288,103,46
1917,3450,100,46
1918,2510,109,46
1919,3668,92,46
1920,1872,114,46
1921,790,108,46
1922,1344,107,46
1923,1400,108,46
1924,220,123,44
1925,2754,114,46
1926,1906,101,46
1927,2726,104,46
1928,418,128,46
1929,1558,115,46
1930,2472,106,46
1931,2372,107,46
1932,552,101,46
1933,3498,112,46
1934,2714,115,46
1935,1204,119,46
1936,1376,108,46
1937,2862,104,46
1938,204,115,44
1939,1648,112,46
1940,186,106,44
1941,3900,95,46
1942,622,114,46
1943,1180,96,46
1944,198,112,44
1945,1018,103,46
1946,3522,115,46
1947,2490,114,46
1948,1342,105,46
1949,2526,105,46
1950,784,112,46
1951,1156,102,46
1952,3528,93,46
1953,572,95,46
1954,3698,96,46
1955,1372,103,46
1956,3294,95,46
1957,432,136,46
1958,2352,102,46
1959,3742,97,44
1960,1514,104,46
1961,3160,99,44
1962,2734,124,46
1963,402,100,46
1964,3946,115,46
1965,2600,100,46
1966,2098,96,44
1967,2776,97,46
1968,1752,90,46
1969,1028,111,46
1970,3364,125,46
1971,2480,128,46
1972,1768,119,46
1973,774,99,46
1974,3734,109,46
1975,592,106,46
1976,1986,104,44
1977,816,130,46
1978,3564,109,46
1979,448,119,46
1980,852,117,46
1981,2784,112,46
1982,2114,108,46
1983,996,106,44
1984,784,107,46
1985,3770,105,46
1986,3028,104,46
1987,968,97,46
1988,1780,109,46
1989,3996,105,46
1990,2614,112,46
1991,2004,105,46
1992,398,111,46
1993,1588,116,46
1994,1602,93,46
1995,4008,120,46
1996,398,111,46
1997,3366,108,46
1998,1070,108,46
1999,4016,98,46
2000,4018,112,46
2001,392,114,46
2002,1316,98,46
2003,2674,121,46
2004,2572,90,46
2005,178,102,44
2006,2162,108,46
2007,392,115,46
2008,3244,88,46
2009,2074,101,46
2010,3840,128,46
2011,1552,100,46
2012,1636,121,46
2013,4044,102,46
2014,4046,92,46
2015,194,110,44
2016,1442,110,46
2017,1246,114,46
2018,3648,95,46
2019,3628,92,46
2020,992,108,46
2021,2648,107,46
2022,230,128,44
2023,1440,114,46
2024,1408,119,46
2025,3864,120,46
2026,3628,99,46
2027,618,114,46
2028,2398,112,46
2029,3030,110,46
2030,610,116,46
2031,572,101,46
2032,400,106,46
2033,3682,111,46
2034,2480,127,46
2035,1476,117,46
2036,3282,106,46
2037,3498,117,46
2038,1872,100,46
2039,3132,104,46
2040,2526,96,46
2041,1008,111,46
2042,788,92,46
2043,3252,125,46
2044,2162,103,46
2045,620,110,46
2046,1672,93,46
2047,1828,118,46
2048,3068,96,46
2049,942,107,46
2050,2048,108,46
2051,3936,128,46
2052,608,112,46
2053,2636,109,46
2054,2886,90,46
2055,3174,99,46
2056,1030,108,48
2057,2676,109,46
2058,404,109,46
2059,3718,106,46
2060,4138,112,48
2061,3738,111,46
2062,1024,114,46
2063,3728,104,46
2064,2716,120,46
2065,3760,134,48
2066,2532,117,46
2067,2050,129,46
2068,1882,110,46
2069,1464,119,46
2070,3754,112,46
2071,2716,104,46
2072,1882,127,46
2073,1594,102,46
2074,1072,113,46
2075,1304,122,46
2076,438,117,46
2077,3952,108,46
2078,2442,108,46
2079,4176,113,48
2080,3618,115,46
2081,1438,118,46
2082,1242,105,46
2083,2740,96,46
2084,424,114,46
2085,1682,107,46
2086,1964,107,46
2087,4192,123,48
2088,3780,120,46
2089,3974,119,46
2090,616,103,46
2091,2686,109,46
2092,3358,104,46
2093,1946,107,46
2094,768,115,46
2095,1844,116,46
2096,438,112,46
2097,1076,112,46
2098,3614,119,46
2099,2872,109,46
2100,1350,127,48
2101,872,119,46
2102,3446,112,46
2103,3354,123,46
2104,204,115,46
2105,208,117,46
2106,772,94,46
2107,1508,120,46
2108,2302,104,46
2109,844,122,46
2110,1522,106,46
2111,190,108,46
2112,2766,124,46
2113,1538,105,46
2114,3608,126,46
2115,4248,113,50
2116,1824,101,48
2117,830,102,46
2118,2732,134,46
2119,1706,103,46
2120,880,96,46
2121,1930,121,46
2122,1050,129,46
2123,1722,120,46
2124,434,129,48
2125,2676,116,46
2126,1260,108,46
2127,678,115,48
2128,194,110,48
2129,1444,123,46
2130,1884,122,46
2131,2778,106,46
2132,2122,132,46
2133,3658,99,48
2134,4286,121,48
2135,2542,116,46
2136,1476,116,46
2137,1320,126,46
2138,4294,131,48
2139,3158,112,46
2140,4298,110,48
2141,3434,115,46
2142,1750,103,46
2143,2002,132,46
2144,658,126,46
2145,4308,113,48
2146,824,105,48
2147,1518,112,46
2148,4314,109,48
2149,2978,90,46
2150,1352,131,46
2151,2876,116,46
2152,3384,102,46
2153,1288,115,46
2154,1254,117,46
2155,2678,116,46
2156,2294,105,46
2157,4332,122,48
2158,3520,112,48
2159,1310,115,46
2160,2002,130,46
2161,1114,118,46
2162,1030,119,48
2163,436,122,48
2164,3694,121,46
2165,3686,116,46
2166,2156,108,46
2167,3978,126,50
2168,202,114,48
2169,3058,120,46
2170,1084,111,46
2171,1484,127,46
2172,1882,124,46
2173,3028,110,48
2174,3770,114,46
2175,1784,125,46
2176,2442,118,46
2177,1918,120,46
2178,2048,127,48
2179,1338,108,46
2180,1178,111,46
2181,3276,122,46
2182,3040,125,46
2183,1488,121,46
2184,672,114,46
2185,3318,105,48
2186,2510,124,46
2187,3356,118,46
2188,3782,117,48
2189,3044,118,46
2190,2252,120,46
2191,3118,129,46
2192,4158,116,46
2193,3374,106,46
2194,906,117,46
2195,2128,112,46
2196,1102,122,46
2197,3266,129,46
2198,4414,120,48
2199,198,112,46
2200,634,110,46
2201,2930,134,46
2202,252,139,46
2203,3128,110,46
2204,444,121,48
2205,2722,105,46
2206,2686,116,46
2207,886,122,46
2208,4434,112,48
2209,1510,123,46
2210,2034,116,46
2211,3974,112,46
2212,4442,144,48
2213,4220,104,46
2214,2198,108,46
2215,4014,116,46
2216,1094,124,46
2217,2216,115,46
2218,3328,128,46
2219,696,111,46
2220,696,123,48
2221,416,111,48
2222,3520,111,46
2223,2814,115,46
2224,208,117,46
2225,2882,126,46
2226,910,123,46
2227,1732,115,48
2228,1966,133,46
2229,450,134,48
2230,1568,127,46
2231,2418,111,46
2232,4018,107,46
2233,4042,122,46
2234,2266,111,46
2235,200,113,46
2236,2192,109,46
2237,450,122,48
2238,3812,136,48
2239,2710,108,46
2240,1368,120,48
2241,2790,130,46
2242,3856,138,46
2243,4504,152,50
2244,438,124,46
2245,1828,135,48
2246,946,134,48
2247,450,115,46
2248,2768,112,48
2249,3418,137,46
2250,708,110,46
2251,3824,132,48
2252,4280,137,48
2253,1150,124,46
2254,834,117,46
2255,3896,133,46
2256,2902,100,46
2257,1162,126,48
2258,242,134,48
2259,4536,137,48
2260,3436,97,48
2261,3472,131,46
2262,2168,132,46
2263,2746,125,46
2264,2494,108,48
2265,674,119,46
2266,216,121,46
2267,2522,110,50
2268,2032,127,46
2269,1114,107,46
2270,1568,120,48
2271,3718,135,46
2272,3860,120,46
2273,3846,123,46
2274,458,129,48
2275,3568,136,48
2276,3448,136,46
2277,2998,128,48
2278,4144,119,48
2279,710,132,50
2280,704,111,48
2281,920,114,48
2282,3948,129,46
2283,3212,130,46
2284,222,124,46
2285,2244,120,46
2286,1872,122,46
2287,2766,126,46
2288,1358,114,48
2289,1080,115,48
2290,3462,124,46
2291,2442,102,48
2292,2024,131,46
2293,218,122,46
2294,246,136,46
2295,930,123,46
2296,2528,119,48
2297,270,148,46
2298,3900,132,48
2299,1874,119,48
2300,2744,158,46
2301,3674,119,48
2302,3942,136,46
2303,216,121,46
2304,3636,129,46
2305,934,131,46
2306,1118,125,48
2307,4420,122,48
2308,1852,131,46
2309,254,140,46
2310,912,127,46
2311,3232,135,46
2312,2560,131,46
2313,2954,125,50
2314,1194,106,48
2315,3944,112,46
2316,958,126,48
2317,4652,150,50
2318,4654,113,48
2319,4656,153,48
2320,3280,142,48
2321,1338,97,48
2322,2376,119,46
2323,940,142,46
2324,1260,119,46
2325,870,98,46
2326,1146,113,50
2327,642,119,46
2328,3726,118,46
2329,4446,130,46
2330,3964,143,48
2331,2044,137,48
2332,4006,128,46
2333,3968,128,50
2334,4446,145,48
2335,4168,123,46
2336,676,113,46
2337,3018,139,46
2338,1174,115,46
2339,3508,135,48
2340,3330,137,46
2341,2326,107,46
2342,460,123,48
2343,3096,138,46
2344,4168,116,48
2345,2622,133,46
2346,1628,151,46
2347,1888,115,48
2348,3470,123,46
2349,2800,123,48
2350,946,126,50
2351,730,110,46
2352,260,143,46
2353,4250,117,46
2354,722,131,48
2355,4486,123,48
2356,2160,147,48
2357,1404,110,48
2358,4536,122,46
2359,2832,122,48
2360,3800,127,48
2361,1250,138,46
2362,3586,123,48
2363,938,125,48
2364,4538,138,48
2365,2902,131,48
2366,1848,125,46
2367,4752,132,48
2368,4060,130,46
2369,1426,136,48
2370,2844,147,46
2371,4760,137,48
2372,3590,111,48
2373,4764,134,48
2374,1192,119,46
2375,1202,127,48
2376,1138,110,48
2377,2602,110,46
2378,990,139,48
2379,2538,119,48
2380,2676,117,48
2381,4334,114,46
2382,684,114,46
2383,3100,125,48
2384,3390,132,48
2385,3358,142,48
2386,3596,129,48
2387,4792,130,48
2388,3862,116,46
2389,3380,118,48
2390,4026,132,50
2391,482,134,48
2392,2866,124,48
2393,3450,143,48
2394,2370,127,46
2395,2128,140,46
2396,1682,120,48
2397,1978,125,46
2398,4814,139,48
2399,3298,120,50
2400,4600,124,46
2401,3218,131,48
2402,4822,132,50
2403,3816,119,46
2404,704,134,46
2405,4578,131,48
2406,1838,114,46
2407,2932,138,48
2408,3938,135,48
2409,4344,154,48
2410,3268,121,46
2411,1520,129,48
2412,3096,123,48
2413,3158,136,48
2414,1004,132,46
2415,1432,130,46
2416,4594,126,46
2417,4636,138,46
2418,4152,133,50
2419,2426,133,48
2420,3854,141,46
2421,4632,141,48
2422,1272,133,48
2423,500,131,46
2424,3700,129,46
2425,1734,148,46
2426,1990,136,46
2427,3428,137,48
2428,3182,129,46
2429,4618,130,46
2430,3922,126,50
2431,506,139,46
2432,2368,136,46
2433,1500,147,46
2434,4886,133,50
2435,3892,156,50
2436,4158,126,46
2437,3880,128,46
2438,1500,133,48
2439,4896,137,48
2440,3402,127,48
2441,214,120,48
2442,3880,123,46
2443,3326,122,46
2444,498,127,48
2445,2226,137,48
2446,1434,112,48
2447,2874,140,48
2448,4914,133,48
2449,4180,136,46
2450,4654,138,48
2451,1290,128,48
2452,4214,127,48
2453,776,136,46
2454,2394,133,46
2455,1438,120,48
2456,678,130,48
2457,1636,126,48
2458,4428,137,46
2459,2474,116,46
2460,1224,136,48
2461,526,131,50
2462,3162,126,48
2463,4684,140,46
2464,4226,132,46
2465,1688,140,50
2466,2252,135,46
2467,2920,136,48
2468,500,152,48
2469,254,140,46
2470,2518,124,48
2471,1952,118,50
2472,4724,140,48
2473,252,139,46
2474,524,144,48
2475,4968,153,48
2476,3464,154,48
2477,2704,125,48
2478,1806,151,46
2479,2730,127,48
2480,1736,150,48
2481,716,117,48
2482,982,119,48
2483,1960,134,46
2484,542,144,48
2485,2366,138,48
2486,274,150,46
2487,2716,122,48
2488,720,128,46
2489,2240,126,50
2490,2094,128,50
2491,4280,114,48
2492,4766,127,50
2493,4744,129,48
2494,216,121,46
2495,2528,127,46
2496,766,147,46
2497,4562,143,46
2498,4070,145,48
2499,2316,139,46
2500,214,120,46
2501,690,118,48
2502,498,150,46
2503,3536,149,46
2504,464,126,48
2505,2266,153,50
2506,4532,128,48
2507,1476,117,46
2508,3296,151,46
2509,3470,134,46
2510,1042,154,48
2511,540,141,46
2512,554,158,46
2513,1502,131,48
2514,3996,125,48
2515,1068,151,48
2516,532,155,48
2517,1010,123,46
2518,4544,144,46
2519,1342,141,46
2520,4844,144,46
2521,3798,156,48
2522,3252,157,48
2523,3702,134,46
2524,1626,122,50
2525,1988,132,50
2526,816,152,48
2527,2984,144,46
2528,3538,120,48
2529,1492,124,48
2530,262,144,48
2531,256,141,46
2532,2270,125,50
2533,5084,129,50
2534,1954,112,50
2535,2390,153,48
2536,3570,152,48
2537,2282,150,46
2538,2268,131,48
2539,5096,130,48
2540,514,141,48
2541,3292,140,48
2542,3810,138,46
2543,1704,121,48
2544,2838,148,50
2545,1838,132,46
2546,4860,138,48
2547,3826,155,48
2548,4584,144,48
2549,986,145,50
2550,4170,152,48
2551,2030,146,46
2552,1074,145,46
2553,550,145,46
2554,3234,130,46
2555,2766,134,48
2556,4642,149,48
2557,238,132,48
2558,4880,138,46
2559,2514,123,50
2560,4896,131,50
2561,4588,161,48
2562,2556,117,50
2563,4120,139,48
2564,2286,123,46
2565,1374,141,48
2566,2808,142,46
2567,3880,123,48
2568,4626,164,46
2569,2086,138,46
2570,3344,133,46
2571,4654,135,48
2572,1342,139,48
2573,5164,118,48
2574,4098,127,48
2575,3384,119,46
2576,3624,155,48
2577,3664,144,48
2578,738,123,46
2579,266,146,48
2580,3118,139,48
2581,4964,149,46
2582,2888,142,48
2583,2856,135,48
2584,1318,144,48
2585,224,125,46
2586,2574,132,48
2587,3646,150,48
2588,3410,126,48
2589,1328,134,48
2590,4960,145,46
2591,3068,141,46
2592,4902,161,48
2593,246,136,46
2594,4920,137,50
2595,1474,128,48
2596,4964,138,50
2597,2450,150,48
2598,1322,122,50
2599,2578,148,48
2600,2800,114,50
2601,4934,123,50
2602,3480,147,48
2603,2926,144,48
2604,2410,149,46
2605,4962,139,50
2606,3376,142,48
2607,2580,145,48
2608,1098,147,50
2609,3108,126,48
2610,4214,146,50
2611,1936,145,46
2612,3198,171,48
2613,1690,139,48
2614,1006,140,48
2615,1774,150,48
2616,518,124,48
2617,3928,160,48
2618,1540,127,46
2619,4748,146,46
2620,2586,149,48
2621,1298,142,46
2622,2190,147,46
2623,4230,136,46
2624,2096,134,46
2625,2624,153,48
2626,250,138,46
2627,1800,132,48
2628,3930,136,48
2629,3374,124,50
2630,4508,144,48
2631,3682,135,48
2632,1910,137,46
2633,4486,169,50
2634,580,156,46
2635,1128,149,48
2636,1694,153,46
2637,4160,142,48
2638,5066,144,50
2639,3656,137,48
2640,4230,136,50
2641,4290,164,46
2642,5064,134,50
2643,1596,148,46
2644,1094,130,50
2645,2400,152,46
2646,240,133,48
2647,528,147,48
2648,3174,127,50
2649,4280,155,48
2650,4238,138,46
2651,5024,148,48
2652,2662,128,48
2653,2162,161,48
2654,792,128,46
2655,276,151,48
2656,4570,157,48
2657,4248,136,48
2658,4808,145,46
2659,3708,134,48
2660,1602,134,50
2661,5058,150,48
2662,2460,143,48
2663,1876,136,50
2664,1580,153,46
2665,2396,140,48
2666,3532,132,46
2667,3164,148,48
2668,3156,164,48
2669,5356,147,48
2670,1050,142,48
2671,3270,136,48
2672,1904,143,48
2673,2352,150,48
2674,544,159,48
2675,1288,140,48
2676,4334,141,48
2677,248,137,48
2678,2956,138,48
2679,4274,130,48
2680,5090,131,46
2681,1832,137,46
2682,3432,158,50
2683,3260,155,46
2684,1850,136,46
2685,3534,145,50
2686,4880,147,46
2687,4022,145,50
2688,3456,134,46
2689,262,144,46
2690,5398,136,50
2691,4374,145,50
2692,1338,154,46
2693,2960,144,48
2694,4082,140,50
2695,4340,145,48
2696,4106,136,48
2697,842,157,48
2698,1562,139,48
2699,4838,160,46
2700,4608,146,50
2701,2108,164,50
2702,1060,166,48
2703,1346,131,48
2704,2696,158,48
2705,2998,149,46
2706,824,130,50
2707,2176,129,48
2708,3600,148,50
2709,2738,144,48
2710,1826,138,48
2711,1814,138,48
2712,3806,158,46
2713,3004,121,48
2714,1374,130,48
2715,5448,174,50
2716,2992,141,48
2717,4092,128,46
2718,1924,152,48
2719,824,131,46
2720,296,161,46
2721,3828,155,48
2722,5176,117,46
2723,4642,144,48
2724,2978,127,48
2725,2944,133,48
2726,810,135,46
2727,4920,143,46
2728,4876,156,46
2729,2718,133,48
2730,1394,149,48
2731,5480,145,50
2732,2414,152,50
2733,4376,173,48
2734,1922,160,46
2735,882,158,48
2736,1322,152,48
2737,5238,153,46
2738,4376,150,50
2739,1394,130,48
2740,1644,143,46
2741,4668,151,46
2742,4722,152,48
2743,5504,158,50
2744,328,177,48
2745,1674,156,48
2746,1358,138,48
2747,2484,141,48
2748,296,161,48
2749,260,143,46
2750,3314,159,50
2751,2184,140,48
2752,4482,153,46
2753,1736,156,48
2754,4942,146,48
2755,5528,152,48
2756,1136,165,48
2757,2234,133,48
2758,270,148,48
2759,2746,141,48
2760,3144,168,48
2761,1966,163,48
2762,3332,154,48
2763,1374,137,46
2764,3320,152,48
2765,4952,137,50
2766,2502,149,48
2767,1886,150,46
2768,3306,159,48
2769,1124,154,50
2770,3020,140,48
2771,5300,160,48
2772,5010,147,48
2773,2682,152,50
2774,1956,155,48
2775,1380,159,46
2776,1692,158,50
2777,1386,131,50
2778,1356,152,50
2779,806,142,46
2780,4200,147,48
2781,1400,137,46
2782,4772,172,48
2783,3304,153,48
2784,1954,139,50
2785,2890,122,50
2786,5324,145,48
2787,1458,154,48
2788,2256,143,50
2789,5596,159,50
2790,3900,153,50
2791,576,156,48
2792,3044,154,46
2793,2458,134,48
2794,1396,152,46
2795,3042,154,50
2796,1964,161,50
2797,1982,159,50
2798,1128,153,46
2799,314,170,48
2800,3470,136,48
2801,788,129,50
2802,4764,160,48
2803,4506,153,48
2804,576,148,48
2805,4498,153,48
2806,540,141,50
2807,788,138,50
2808,1124,139,48
2809,566,144,48
2810,4184,133,46
2811,4460,131,50
2812,4770,159,50
2813,538,136,46
2814,1114,155,50
2815,5388,153,46
2816,5078,167,48
2817,2270,139,50
2818,290,158,46
2819,876,162,46
2820,234,130,48
2821,1402,157,50
2822,5108,145,48
2823,4804,131,46
2824,310,168,46
2825,4178,139,50
2826,4870,162,48
2827,5128,140,50
2828,5358,168,50
2829,4268,126,48
2830,2584,146,50
2831,5384,161,48
2832,2546,155,46
2833,2286,157,46
2834,3414,161,46
2835,2846,137,48
2836,522,145,48
2837,256,141,48
2838,1106,147,46
2839,560,152,46
2840,276,151,46
2841,1950,142,48
2842,858,130,50
2843,5398,154,48
2844,318,172,48
2845,536,142,48
2846,3468,168,48
2847,4292,164,48
2848,2704,170,48
2849,5716,139,48
2850,544,160,46
2851,1480,169,50
2852,536,149,48
2853,298,162,48
2854,2586,159,50
2855,2022,146,48
2856,4532,147,48
2857,4828,155,50
2858,4558,135,46
2859,1448,143,50
2860,5738,145,48
2861,4616,150,50
2862,4310,130,48
2863,1738,162,48
2864,1186,153,48
2865,2508,153,48
2866,3472,163,48
2867,5464,163,48
2868,880,156,46
2869,4612,141,48
2870,2010,148,48
2871,1948,161,48
2872,5464,138,48
2873,2902,134,48
2874,2334,144,48
2875,2372,156,48
2876,2006,160,46
2877,824,129,50
2878,260,143,48
2879,592,145,50
2880,2236,134,50
2881,4662,151,46
2882,5782,160,48
2883,1190,188,46
2884,956,164,48
2885,5512,162,50
2886,4918,163,48
2887,4000,146,46
2888,5794,159,50
2889,600,175,48
2890,812,131,48
2891,4014,165,46
2892,1384,163,50
2893,3178,123,46
2894,5806,157,50
2895,4286,153,50
2896,1112,147,46
2897,312,169,48
2898,282,154,48
2899,2610,153,50
2900,3138,137,46
2901,2620,162,48
2902,1936,156,50
2903,2356,160,48
2904,1422,160,50
2905,1214,161,48
2906,284,155,48
2907,2896,177,48
2908,4178,158,50
2909,2418,160,48
2910,616,152,50
2911,896,165,48
2912,5842,157,50
2913,5550,138,50
2914,310,168,48
2915,3242,161,50
2916,3230,158,50
2917,3298,151,48
2918,2994,156,48
2919,3180,148,46
2920,2340,153,50
2921,3894,186,46
2922,2090,168,48
2923,1380,148,50
2924,2716,174,50
2925,3870,164,50
2926,5608,154,48
2927,278,152,46
2928,4216,152,50
2929,4434,151,48
2930,4448,143,50
2931,3560,170,48
2932,934,156,46
2933,5572,180,48
2934,876,141,46
2935,798,137,48
2936,902,144,48
2937,5290,151,46
2938,3066,162,48
2939,1744,149,48
2940,1996,156,46
2941,280,153,46
2942,2344,153,50
2943,3556,173,46
2944,3886,165,48
2945,3174,144,48
2946,5910,161,50
2947,3228,164,48
2948,5318,141,48
2949,3928,160,48
2950,5072,169,50
2951,5920,174,48
2952,1770,146,50
2953,4212,178,46
2954,1524,158,50
2955,1240,166,48
2956,2122,150,50
2957,3286,159,50
2958,5934,150,48
2959,4456,168,46
2960,264,145,46
2961,902,149,48
2962,1426,157,48
2963,2100,159,48
2964,3608,144,48
2965,3672,155,46
2966,4184,147,46
2967,5354,166,48
2968,3816,156,46
2969,580,166,48
2970,5084,159,50
2971,866,149,50
2972,5100,179,48
2973,1490,156,48
2974,3330,176,50
2975,312,169,46
2976,2426,171,48
2977,248,137,46
2978,326,176,48
2979,618,163,48
2980,4884,167,50
2981,258,142,48
2982,5386,167,48
2983,5358,175,48
2984,3514,140,50
2985,2634,164,48
2986,5374,152,48
2987,4760,159,50
2988,614,164,50
2989,3004,156,46
2990,588,153,48
2991,578,152,48
2992,580,156,50
2993,3920,158,48
2994,4234,167,48
2995,5736,145,50
2996,2374,160,48
2997,1786,183,48
2998,3884,151,50
2999,626,171,48
3000,5078,154,50
3001,3530,163,50
3002,5398,157,48
3003,566,141,46
3004,1462,156,50
3005,3014,169,48
3006,1444,153,48
3007,5748,141,50
3008,5370,161,46
3009,1558,158,50
3010,270,148,46
3011,2730,139,50
3012,4192,162,48
3013,3036,158,48
3014,3072,144,48
3015,4802,148,46
3016,2516,139,50
3017,5418,175,50
3018,1806,143,50
3019,4872,171,50
3020,4630,148,50
3021,4636,156,48
3022,6062,153,50
3023,5754,158,50
3024,960,155,50
3025,1460,174,48
3026,4178,174,48
3027,5120,175,48
3028,1884,165,50
3029,3718,152,50
3030,290,158,46
3031,6080,144,48
3032,1516,167,50
3033,1726,136,48
3034,1238,163,48
3035,1912,162,48
3036,586,160,48
3037,4948,155,50
3038,5142,150,46
3039,4238,152,46
